target,scenario,warmup,stoptime,interval,replication,seed,runType,testPattern,nowarning,nogui,durationLog,stepLog,w1,w2,w3,w4,w5,historyLength,lr,beta1,beta2,epsilon,adam_improvement,adam_split_target,adam_offset_target,maxsize,maxtrainstep,tabu_improvement,tabu_split_target,tabu_offset_target,nonstationary,iteration
rsl_rsssl_rssssl_rssll,27,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,27,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,28,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,29,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,30,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,31,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,32,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
